time,flow,hour,day_of_week,is_holiday,neighbor_flow
2018-02-05 12:00:00,299.0,12,0,0,277.0
2018-02-05 12:05:00,256.0,12,0,0,212.0
2018-02-05 12:10:00,250.0,12,0,0,254.0
2018-02-05 12:15:00,281.0,12,0,0,231.0
2018-02-05 12:20:00,323.0,12,0,0,240.0
2018-02-05 12:25:00,307.0,12,0,0,216.0
2018-02-05 12:30:00,360.0,12,0,0,240.0
2018-02-05 12:35:00,310.0,12,0,0,293.0
2018-02-05 12:40:00,343.0,12,0,0,223.0
2018-02-05 12:45:00,355.0,12,0,0,247.0
2018-02-05 12:50:00,407.0,12,0,0,320.0
2018-02-05 12:55:00,335.0,12,0,0,329.0
2018-02-05 13:00:00,351.0,13,0,0,238.0
2018-02-05 13:05:00,307.0,13,0,0,315.0
2018-02-05 13:10:00,349.0,13,0,0,285.0
2018-02-05 13:15:00,301.0,13,0,0,329.0
2018-02-05 13:20:00,288.0,13,0,0,211.0
2018-02-05 13:25:00,325.0,13,0,0,256.0
2018-02-05 13:30:00,325.0,13,0,0,249.0
2018-02-05 13:35:00,279.0,13,0,0,267.0
2018-02-05 13:40:00,340.0,13,0,0,225.0
2018-02-05 13:45:00,316.0,13,0,0,250.0
2018-02-05 13:50:00,284.0,13,0,0,200.0
2018-02-05 13:55:00,301.0,13,0,0,218.0
2018-02-05 14:00:00,220.0,14,0,0,266.0
2018-02-05 14:05:00,318.0,14,0,0,379.0
2018-02-05 14:10:00,308.0,14,0,0,317.0
2018-02-05 14:15:00,333.0,14,0,0,264.0
2018-02-05 14:20:00,363.0,14,0,0,321.0
2018-02-05 14:25:00,386.0,14,0,0,274.0
2018-02-05 14:30:00,363.0,14,0,0,298.0
2018-02-05 14:35:00,354.0,14,0,0,341.0
2018-02-05 14:40:00,421.0,14,0,0,304.0
2018-02-05 14:45:00,388.0,14,0,0,453.0
2018-02-05 14:50:00,432.0,14,0,0,322.0
2018-02-05 14:55:00,396.0,14,0,0,371.0
2018-02-05 15:00:00,365.0,15,0,0,288.0
2018-02-05 15:05:00,349.0,15,0,0,351.0
2018-02-05 15:10:00,412.0,15,0,0,388.0
2018-02-05 15:15:00,360.0,15,0,0,380.0
2018-02-05 15:20:00,431.0,15,0,0,383.0
2018-02-05 15:25:00,418.0,15,0,0,380.0
2018-02-05 15:30:00,327.0,15,0,0,289.0
2018-02-05 15:35:00,414.0,15,0,0,289.0
2018-02-05 15:40:00,407.0,15,0,0,338.0
2018-02-05 15:45:00,441.0,15,0,0,357.0
2018-02-05 15:50:00,387.0,15,0,0,351.0
2018-02-05 15:55:00,399.0,15,0,0,293.0
2018-02-05 16:00:00,277.0,16,0,0,426.0
2018-02-05 16:05:00,297.0,16,0,0,463.0
2018-02-05 16:10:00,445.0,16,0,0,495.0
2018-02-05 16:15:00,353.0,16,0,0,490.0
2018-02-05 16:20:00,428.0,16,0,0,431.0
2018-02-05 16:25:00,415.0,16,0,0,360.0
2018-02-05 16:30:00,376.0,16,0,0,507.0
2018-02-05 16:35:00,333.0,16,0,0,429.0
2018-02-05 16:40:00,399.0,16,0,0,444.0
2018-02-05 16:45:00,408.0,16,0,0,405.0
2018-02-05 16:50:00,435.0,16,0,0,522.0
2018-02-05 16:55:00,396.0,16,0,0,380.0
2018-02-05 17:00:00,428.0,17,0,0,478.0
2018-02-05 17:05:00,350.0,17,0,0,413.0
2018-02-05 17:10:00,430.0,17,0,0,464.0
2018-02-05 17:15:00,396.0,17,0,0,463.0
2018-02-05 17:20:00,447.0,17,0,0,443.0
2018-02-05 17:25:00,439.0,17,0,0,420.0
2018-02-05 17:30:00,438.0,17,0,0,503.0
2018-02-05 17:35:00,428.0,17,0,0,530.0
2018-02-05 17:40:00,481.0,17,0,0,379.0
2018-02-05 17:45:00,424.0,17,0,0,395.0
2018-02-05 17:50:00,413.0,17,0,0,535.0
2018-02-05 17:55:00,423.0,17,0,0,431.0
2018-02-05 18:00:00,384.0,18,0,0,408.0
2018-02-05 18:05:00,414.0,18,0,0,390.0
2018-02-05 18:10:00,375.0,18,0,0,418.0
2018-02-05 18:15:00,380.0,18,0,0,446.0
2018-02-05 18:20:00,341.0,18,0,0,340.0
2018-02-05 18:25:00,354.0,18,0,0,321.0
2018-02-05 18:30:00,320.0,18,0,0,408.0
2018-02-05 18:35:00,349.0,18,0,0,234.0
2018-02-05 18:40:00,306.0,18,0,0,294.0
2018-02-05 18:45:00,305.0,18,0,0,372.0
2018-02-05 18:50:00,344.0,18,0,0,324.0
2018-02-05 18:55:00,313.0,18,0,0,309.0
2018-02-05 19:00:00,307.0,19,0,0,324.0
2018-02-05 19:05:00,202.0,19,0,0,276.0
2018-02-05 19:10:00,345.0,19,0,0,281.0
2018-02-05 19:15:00,263.0,19,0,0,164.0
2018-02-05 19:20:00,238.0,19,0,0,263.0
2018-02-05 19:25:00,197.0,19,0,0,211.0
2018-02-05 19:30:00,238.0,19,0,0,199.0
2018-02-05 19:35:00,254.0,19,0,0,222.0
2018-02-05 19:40:00,209.0,19,0,0,183.0
2018-02-05 19:45:00,283.0,19,0,0,268.0
2018-02-05 19:50:00,235.0,19,0,0,205.0
2018-02-05 19:55:00,206.0,19,0,0,247.0
2018-02-05 20:00:00,211.0,20,0,0,224.0
2018-02-05 20:05:00,220.0,20,0,0,253.0
2018-02-05 20:10:00,198.0,20,0,0,239.0
2018-02-05 20:15:00,218.0,20,0,0,236.0
2018-02-05 20:20:00,204.0,20,0,0,214.0
2018-02-05 20:25:00,211.0,20,0,0,160.0
2018-02-05 20:30:00,190.0,20,0,0,211.0
2018-02-05 20:35:00,211.0,20,0,0,165.0
2018-02-05 20:40:00,187.0,20,0,0,221.0
2018-02-05 20:45:00,209.0,20,0,0,223.0
2018-02-05 20:50:00,205.0,20,0,0,174.0
2018-02-05 20:55:00,189.0,20,0,0,221.0
2018-02-05 21:00:00,178.0,21,0,0,202.0
2018-02-05 21:05:00,169.0,21,0,0,184.0
2018-02-05 21:10:00,171.0,21,0,0,214.0
2018-02-05 21:15:00,195.0,21,0,0,162.0
2018-02-05 21:20:00,148.0,21,0,0,154.0
2018-02-05 21:25:00,171.0,21,0,0,196.0
2018-02-05 21:30:00,169.0,21,0,0,155.0
2018-02-05 21:35:00,170.0,21,0,0,180.0
2018-02-05 21:40:00,149.0,21,0,0,204.0
2018-02-05 21:45:00,170.0,21,0,0,160.0
2018-02-05 21:50:00,154.0,21,0,0,152.0
2018-02-05 21:55:00,163.0,21,0,0,118.0
2018-02-05 22:00:00,108.0,22,0,0,137.0
2018-02-05 22:05:00,112.0,22,0,0,190.0
2018-02-05 22:10:00,165.0,22,0,0,167.0
2018-02-05 22:15:00,164.0,22,0,0,171.0
2018-02-05 22:20:00,155.0,22,0,0,169.0
2018-02-05 22:25:00,161.0,22,0,0,133.0
2018-02-05 22:30:00,122.0,22,0,0,141.0
2018-02-05 22:35:00,146.0,22,0,0,125.0
2018-02-05 22:40:00,141.0,22,0,0,133.0
2018-02-05 22:45:00,195.0,22,0,0,108.0
2018-02-05 22:50:00,103.0,22,0,0,94.0
2018-02-05 22:55:00,124.0,22,0,0,104.0
2018-02-05 23:00:00,125.0,23,0,0,90.0
2018-02-05 23:05:00,91.0,23,0,0,98.0
2018-02-05 23:10:00,113.0,23,0,0,79.0
2018-02-05 23:15:00,103.0,23,0,0,69.0
2018-02-05 23:20:00,70.0,23,0,0,80.0
2018-02-05 23:25:00,85.0,23,0,0,70.0
2018-02-05 23:30:00,70.0,23,0,0,78.0
2018-02-05 23:35:00,83.0,23,0,0,73.0
2018-02-05 23:40:00,61.0,23,0,0,84.0
2018-02-05 23:45:00,75.0,23,0,0,46.0
2018-02-05 23:50:00,63.0,23,0,0,71.0
2018-02-05 23:55:00,64.0,23,0,0,49.0
2018-02-06 00:00:00,60.0,0,1,0,73.0
2018-02-06 00:05:00,61.0,0,1,0,52.0
2018-02-06 00:10:00,55.0,0,1,0,48.0
2018-02-06 00:15:00,45.0,0,1,0,57.0
2018-02-06 00:20:00,43.0,0,1,0,46.0
2018-02-06 00:25:00,43.0,0,1,0,45.0
2018-02-06 00:30:00,43.0,0,1,0,32.0
2018-02-06 00:35:00,43.0,0,1,0,33.0
2018-02-06 00:40:00,57.0,0,1,0,45.0
2018-02-06 00:45:00,34.0,0,1,0,31.0
2018-02-06 00:50:00,25.0,0,1,0,38.0
2018-02-06 00:55:00,38.0,0,1,0,43.0
2018-02-06 01:00:00,35.0,1,1,0,33.0
2018-02-06 01:05:00,34.0,1,1,0,39.0
2018-02-06 01:10:00,41.0,1,1,0,42.0
2018-02-06 01:15:00,39.0,1,1,0,40.0
2018-02-06 01:20:00,45.0,1,1,0,24.0
2018-02-06 01:25:00,28.0,1,1,0,30.0
2018-02-06 01:30:00,26.0,1,1,0,32.0
2018-02-06 01:35:00,28.0,1,1,0,24.0
2018-02-06 01:40:00,27.0,1,1,0,32.0
2018-02-06 01:45:00,36.0,1,1,0,25.0
2018-02-06 01:50:00,26.0,1,1,0,16.0
2018-02-06 01:55:00,18.0,1,1,0,17.0
2018-02-06 02:00:00,21.0,2,1,0,21.0
2018-02-06 02:05:00,17.0,2,1,0,16.0
2018-02-06 02:10:00,34.0,2,1,0,23.0
2018-02-06 02:15:00,21.0,2,1,0,34.0
2018-02-06 02:20:00,45.0,2,1,0,21.0
2018-02-06 02:25:00,35.0,2,1,0,18.0
2018-02-06 02:30:00,18.0,2,1,0,24.0
2018-02-06 02:35:00,29.0,2,1,0,21.0
2018-02-06 02:40:00,21.0,2,1,0,26.0
2018-02-06 02:45:00,27.0,2,1,0,26.0
2018-02-06 02:50:00,24.0,2,1,0,20.0
2018-02-06 02:55:00,24.0,2,1,0,30.0
2018-02-06 03:00:00,37.0,3,1,0,33.0
2018-02-06 03:05:00,39.0,3,1,0,20.0
2018-02-06 03:10:00,35.0,3,1,0,24.0
2018-02-06 03:15:00,31.0,3,1,0,23.0
2018-02-06 03:20:00,35.0,3,1,0,31.0
2018-02-06 03:25:00,53.0,3,1,0,54.0
2018-02-06 03:30:00,51.0,3,1,0,31.0
2018-02-06 03:35:00,58.0,3,1,0,40.0
2018-02-06 03:40:00,58.0,3,1,0,64.0
2018-02-06 03:45:00,67.0,3,1,0,56.0
2018-02-06 03:50:00,82.0,3,1,0,70.0
2018-02-06 03:55:00,93.0,3,1,0,55.0
2018-02-06 04:00:00,69.0,4,1,0,70.0
2018-02-06 04:05:00,106.0,4,1,0,79.0
2018-02-06 04:10:00,93.0,4,1,0,92.0
2018-02-06 04:15:00,107.0,4,1,0,109.0
2018-02-06 04:20:00,113.0,4,1,0,100.0
2018-02-06 04:25:00,116.0,4,1,0,131.0
2018-02-06 04:30:00,154.0,4,1,0,140.0
2018-02-06 04:35:00,160.0,4,1,0,143.0
2018-02-06 04:40:00,204.0,4,1,0,155.0
2018-02-06 04:45:00,176.0,4,1,0,137.0
2018-02-06 04:50:00,181.0,4,1,0,143.0
2018-02-06 04:55:00,175.0,4,1,0,153.0
2018-02-06 05:00:00,169.0,5,1,0,142.0
2018-02-06 05:05:00,179.0,5,1,0,155.0
2018-02-06 05:10:00,199.0,5,1,0,194.0
2018-02-06 05:15:00,208.0,5,1,0,181.0
2018-02-06 05:20:00,185.0,5,1,0,197.0
2018-02-06 05:25:00,208.0,5,1,0,179.0
2018-02-06 05:30:00,219.0,5,1,0,203.0
2018-02-06 05:35:00,281.0,5,1,0,247.0
2018-02-06 05:40:00,250.0,5,1,0,182.0
2018-02-06 05:45:00,287.0,5,1,0,233.0
2018-02-06 05:50:00,288.0,5,1,0,246.0
2018-02-06 05:55:00,312.0,5,1,0,252.0
2018-02-06 06:00:00,331.0,6,1,0,275.0
2018-02-06 06:05:00,334.0,6,1,0,377.0
2018-02-06 06:10:00,380.0,6,1,0,275.0
2018-02-06 06:15:00,359.0,6,1,0,291.0
2018-02-06 06:20:00,419.0,6,1,0,378.0
2018-02-06 06:25:00,444.0,6,1,0,321.0
2018-02-06 06:30:00,445.0,6,1,0,445.0
2018-02-06 06:35:00,479.0,6,1,0,394.0
2018-02-06 06:40:00,558.0,6,1,0,544.0
2018-02-06 06:45:00,569.0,6,1,0,546.0
2018-02-06 06:50:00,540.0,6,1,0,511.0
2018-02-06 06:55:00,547.0,6,1,0,503.0
2018-02-06 07:00:00,560.0,7,1,0,546.0
2018-02-06 07:05:00,544.0,7,1,0,567.0
2018-02-06 07:10:00,602.0,7,1,0,594.0
2018-02-06 07:15:00,563.0,7,1,0,465.0
2018-02-06 07:20:00,485.0,7,1,0,450.0
2018-02-06 07:25:00,404.0,7,1,0,561.0
2018-02-06 07:30:00,377.0,7,1,0,477.0
2018-02-06 07:35:00,327.0,7,1,0,443.0
2018-02-06 07:40:00,483.0,7,1,0,365.0
2018-02-06 07:45:00,337.0,7,1,0,507.0
2018-02-06 07:50:00,417.0,7,1,0,465.0
2018-02-06 07:55:00,424.0,7,1,0,405.0
2018-02-06 08:00:00,428.0,8,1,0,327.0
2018-02-06 08:05:00,330.0,8,1,0,364.0
2018-02-06 08:10:00,342.0,8,1,0,475.0
2018-02-06 08:15:00,388.0,8,1,0,433.0
2018-02-06 08:20:00,355.0,8,1,0,465.0
2018-02-06 08:25:00,400.0,8,1,0,382.0
2018-02-06 08:30:00,386.0,8,1,0,371.0
2018-02-06 08:35:00,398.0,8,1,0,295.0
2018-02-06 08:40:00,421.0,8,1,0,312.0
2018-02-06 08:45:00,377.0,8,1,0,412.0
2018-02-06 08:50:00,335.0,8,1,0,309.0
2018-02-06 08:55:00,420.0,8,1,0,392.0
2018-02-06 09:00:00,443.0,9,1,0,375.0
2018-02-06 09:05:00,339.0,9,1,0,334.0
2018-02-06 09:10:00,412.0,9,1,0,360.0
2018-02-06 09:15:00,452.0,9,1,0,324.0
2018-02-06 09:20:00,505.0,9,1,0,318.0
2018-02-06 09:25:00,470.0,9,1,0,313.0
2018-02-06 09:30:00,404.0,9,1,0,411.0
2018-02-06 09:35:00,405.0,9,1,0,339.0
2018-02-06 09:40:00,446.0,9,1,0,389.0
2018-02-06 09:45:00,416.0,9,1,0,359.0
2018-02-06 09:50:00,338.0,9,1,0,293.0
2018-02-06 09:55:00,430.0,9,1,0,376.0
2018-02-06 10:00:00,419.0,10,1,0,393.0
2018-02-06 10:05:00,357.0,10,1,0,428.0
2018-02-06 10:10:00,395.0,10,1,0,350.0
2018-02-06 10:15:00,299.0,10,1,0,400.0
2018-02-06 10:20:00,352.0,10,1,0,354.0
2018-02-06 10:25:00,380.0,10,1,0,305.0
2018-02-06 10:30:00,314.0,10,1,0,351.0
2018-02-06 10:35:00,293.0,10,1,0,358.0
2018-02-06 10:40:00,356.0,10,1,0,193.0
2018-02-06 10:45:00,364.0,10,1,0,297.0
2018-02-06 10:50:00,353.0,10,1,0,274.0
2018-02-06 10:55:00,274.0,10,1,0,229.0
2018-02-06 11:00:00,361.0,11,1,0,207.0
2018-02-06 11:05:00,252.0,11,1,0,279.0
2018-02-06 11:10:00,306.0,11,1,0,257.0
2018-02-06 11:15:00,289.0,11,1,0,187.0
2018-02-06 11:20:00,331.0,11,1,0,206.0
2018-02-06 11:25:00,297.0,11,1,0,255.0
2018-02-06 11:30:00,280.0,11,1,0,319.0
2018-02-06 11:35:00,334.0,11,1,0,266.0
2018-02-06 11:40:00,299.0,11,1,0,314.0
2018-02-06 11:45:00,267.0,11,1,0,230.0
2018-02-06 11:50:00,354.0,11,1,0,252.0
2018-02-06 11:55:00,331.0,11,1,0,342.0
2018-02-06 12:00:00,255.0,12,1,0,251.0
2018-02-06 12:05:00,272.0,12,1,0,350.0
2018-02-06 12:10:00,340.0,12,1,0,245.0
2018-02-06 12:15:00,367.0,12,1,0,287.0
2018-02-06 12:20:00,385.0,12,1,0,303.0
2018-02-06 12:25:00,386.0,12,1,0,238.0
2018-02-06 12:30:00,417.0,12,1,0,404.0
2018-02-06 12:35:00,303.0,12,1,0,306.0
2018-02-06 12:40:00,370.0,12,1,0,308.0
2018-02-06 12:45:00,392.0,12,1,0,383.0
2018-02-06 12:50:00,355.0,12,1,0,323.0
2018-02-06 12:55:00,382.0,12,1,0,297.0
2018-02-06 13:00:00,337.0,13,1,0,189.0
2018-02-06 13:05:00,268.0,13,1,0,221.0
2018-02-06 13:10:00,295.0,13,1,0,144.0
2018-02-06 13:15:00,381.0,13,1,0,306.0
2018-02-06 13:20:00,379.0,13,1,0,330.0
2018-02-06 13:25:00,397.0,13,1,0,318.0
2018-02-06 13:30:00,382.0,13,1,0,291.0
2018-02-06 13:35:00,360.0,13,1,0,275.0
2018-02-06 13:40:00,388.0,13,1,0,230.0
2018-02-06 13:45:00,365.0,13,1,0,358.0
2018-02-06 13:50:00,327.0,13,1,0,344.0
2018-02-06 13:55:00,260.0,13,1,0,386.0
2018-02-06 14:00:00,382.0,14,1,0,314.0
2018-02-06 14:05:00,327.0,14,1,0,411.0
2018-02-06 14:10:00,431.0,14,1,0,284.0
2018-02-06 14:15:00,412.0,14,1,0,354.0
2018-02-06 14:20:00,467.0,14,1,0,213.0
2018-02-06 14:25:00,355.0,14,1,0,302.0
2018-02-06 14:30:00,406.0,14,1,0,323.0
2018-02-06 14:35:00,424.0,14,1,0,398.0
2018-02-06 14:40:00,413.0,14,1,0,324.0
2018-02-06 14:45:00,443.0,14,1,0,361.0
2018-02-06 14:50:00,422.0,14,1,0,345.0
2018-02-06 14:55:00,325.0,14,1,0,304.0
2018-02-06 15:00:00,408.0,15,1,0,263.0
2018-02-06 15:05:00,367.0,15,1,0,262.0
2018-02-06 15:10:00,366.0,15,1,0,241.0
2018-02-06 15:15:00,411.0,15,1,0,259.0
2018-02-06 15:20:00,394.0,15,1,0,365.0
2018-02-06 15:25:00,464.0,15,1,0,316.0
2018-02-06 15:30:00,354.0,15,1,0,323.0
2018-02-06 15:35:00,415.0,15,1,0,387.0
2018-02-06 15:40:00,411.0,15,1,0,349.0
2018-02-06 15:45:00,451.0,15,1,0,463.0
2018-02-06 15:50:00,436.0,15,1,0,421.0
2018-02-06 15:55:00,392.0,15,1,0,352.0
2018-02-06 16:00:00,302.0,16,1,0,335.0
2018-02-06 16:05:00,389.0,16,1,0,424.0
2018-02-06 16:10:00,424.0,16,1,0,512.0
2018-02-06 16:15:00,384.0,16,1,0,393.0
2018-02-06 16:20:00,380.0,16,1,0,391.0
2018-02-06 16:25:00,332.0,16,1,0,500.0
2018-02-06 16:30:00,487.0,16,1,0,412.0
2018-02-06 16:35:00,378.0,16,1,0,502.0
2018-02-06 16:40:00,467.0,16,1,0,490.0
2018-02-06 16:45:00,427.0,16,1,0,489.0
2018-02-06 16:50:00,400.0,16,1,0,548.0
2018-02-06 16:55:00,460.0,16,1,0,507.0
2018-02-06 17:00:00,351.0,17,1,0,530.0
2018-02-06 17:05:00,346.0,17,1,0,469.0
2018-02-06 17:10:00,413.0,17,1,0,562.0
2018-02-06 17:15:00,358.0,17,1,0,426.0
2018-02-06 17:20:00,434.0,17,1,0,386.0
2018-02-06 17:25:00,459.0,17,1,0,549.0
2018-02-06 17:30:00,435.0,17,1,0,528.0
2018-02-06 17:35:00,436.0,17,1,0,477.0
2018-02-06 17:40:00,459.0,17,1,0,382.0
2018-02-06 17:45:00,478.0,17,1,0,499.0
2018-02-06 17:50:00,412.0,17,1,0,538.0
2018-02-06 17:55:00,419.0,17,1,0,245.0
2018-02-06 18:00:00,398.0,18,1,0,414.0
2018-02-06 18:05:00,299.0,18,1,0,405.0
2018-02-06 18:10:00,349.0,18,1,0,457.0
2018-02-06 18:15:00,405.0,18,1,0,413.0
2018-02-06 18:20:00,329.0,18,1,0,354.0
2018-02-06 18:25:00,319.0,18,1,0,351.0
2018-02-06 18:30:00,315.0,18,1,0,381.0
2018-02-06 18:35:00,343.0,18,1,0,460.0
2018-02-06 18:40:00,325.0,18,1,0,433.0
2018-02-06 18:45:00,409.0,18,1,0,417.0
2018-02-06 18:50:00,327.0,18,1,0,339.0
2018-02-06 18:55:00,357.0,18,1,0,373.0
2018-02-06 19:00:00,269.0,19,1,0,264.0
2018-02-06 19:05:00,303.0,19,1,0,266.0
2018-02-06 19:10:00,285.0,19,1,0,284.0
2018-02-06 19:15:00,278.0,19,1,0,349.0
2018-02-06 19:20:00,278.0,19,1,0,282.0
2018-02-06 19:25:00,271.0,19,1,0,253.0
2018-02-06 19:30:00,309.0,19,1,0,217.0
2018-02-06 19:35:00,245.0,19,1,0,266.0
2018-02-06 19:40:00,259.0,19,1,0,249.0
2018-02-06 19:45:00,280.0,19,1,0,263.0
2018-02-06 19:50:00,255.0,19,1,0,262.0
2018-02-06 19:55:00,220.0,19,1,0,196.0
2018-02-06 20:00:00,220.0,20,1,0,253.0
2018-02-06 20:05:00,208.0,20,1,0,210.0
2018-02-06 20:10:00,219.0,20,1,0,248.0
2018-02-06 20:15:00,243.0,20,1,0,223.0
2018-02-06 20:20:00,198.0,20,1,0,236.0
2018-02-06 20:25:00,234.0,20,1,0,239.0
2018-02-06 20:30:00,205.0,20,1,0,231.0
2018-02-06 20:35:00,231.0,20,1,0,225.0
2018-02-06 20:40:00,192.0,20,1,0,199.0
2018-02-06 20:45:00,230.0,20,1,0,232.0
2018-02-06 20:50:00,217.0,20,1,0,243.0
2018-02-06 20:55:00,225.0,20,1,0,167.0
2018-02-06 21:00:00,182.0,21,1,0,171.0
2018-02-06 21:05:00,179.0,21,1,0,193.0
2018-02-06 21:10:00,201.0,21,1,0,202.0
2018-02-06 21:15:00,135.0,21,1,0,177.0
2018-02-06 21:20:00,195.0,21,1,0,172.0
2018-02-06 21:25:00,223.0,21,1,0,234.0
2018-02-06 21:30:00,194.0,21,1,0,204.0
2018-02-06 21:35:00,172.0,21,1,0,171.0
2018-02-06 21:40:00,183.0,21,1,0,219.0
2018-02-06 21:45:00,205.0,21,1,0,205.0
2018-02-06 21:50:00,161.0,21,1,0,218.0
2018-02-06 21:55:00,172.0,21,1,0,165.0
2018-02-06 22:00:00,170.0,22,1,0,146.0
2018-02-06 22:05:00,139.0,22,1,0,186.0
2018-02-06 22:10:00,166.0,22,1,0,153.0
2018-02-06 22:15:00,171.0,22,1,0,165.0
2018-02-06 22:20:00,174.0,22,1,0,120.0
2018-02-06 22:25:00,161.0,22,1,0,151.0
2018-02-06 22:30:00,151.0,22,1,0,145.0
2018-02-06 22:35:00,173.0,22,1,0,138.0
2018-02-06 22:40:00,144.0,22,1,0,121.0
2018-02-06 22:45:00,169.0,22,1,0,113.0
2018-02-06 22:50:00,162.0,22,1,0,100.0
2018-02-06 22:55:00,121.0,22,1,0,110.0
2018-02-06 23:00:00,128.0,23,1,0,98.0
2018-02-06 23:05:00,106.0,23,1,0,94.0
2018-02-06 23:10:00,103.0,23,1,0,98.0
2018-02-06 23:15:00,91.0,23,1,0,96.0
2018-02-06 23:20:00,89.0,23,1,0,82.0
2018-02-06 23:25:00,87.0,23,1,0,79.0
2018-02-06 23:30:00,70.0,23,1,0,82.0
2018-02-06 23:35:00,86.0,23,1,0,76.0
2018-02-06 23:40:00,73.0,23,1,0,85.0
2018-02-06 23:45:00,73.0,23,1,0,79.0
2018-02-06 23:50:00,81.0,23,1,0,62.0
2018-02-06 23:55:00,73.0,23,1,0,57.0
2018-02-07 00:00:00,53.0,0,2,0,73.0
2018-02-07 00:05:00,79.0,0,2,0,60.0
2018-02-07 00:10:00,52.0,0,2,0,58.0
2018-02-07 00:15:00,47.0,0,2,0,71.0
2018-02-07 00:20:00,50.0,0,2,0,45.0
2018-02-07 00:25:00,38.0,0,2,0,48.0
2018-02-07 00:30:00,50.0,0,2,0,47.0
2018-02-07 00:35:00,58.0,0,2,0,36.0
2018-02-07 00:40:00,48.0,0,2,0,39.0
2018-02-07 00:45:00,42.0,0,2,0,39.0
2018-02-07 00:50:00,60.0,0,2,0,45.0
2018-02-07 00:55:00,44.0,0,2,0,38.0
2018-02-07 01:00:00,31.0,1,2,0,37.0
2018-02-07 01:05:00,40.0,1,2,0,36.0
2018-02-07 01:10:00,33.0,1,2,0,34.0
2018-02-07 01:15:00,35.0,1,2,0,32.0
2018-02-07 01:20:00,35.0,1,2,0,26.0
2018-02-07 01:25:00,29.0,1,2,0,19.0
2018-02-07 01:30:00,23.0,1,2,0,25.0
2018-02-07 01:35:00,37.0,1,2,0,26.0
2018-02-07 01:40:00,27.0,1,2,0,25.0
2018-02-07 01:45:00,23.0,1,2,0,26.0
2018-02-07 01:50:00,40.0,1,2,0,30.0
2018-02-07 01:55:00,36.0,1,2,0,23.0
2018-02-07 02:00:00,17.0,2,2,0,22.0
2018-02-07 02:05:00,22.0,2,2,0,21.0
2018-02-07 02:10:00,26.0,2,2,0,31.0
2018-02-07 02:15:00,50.0,2,2,0,38.0
2018-02-07 02:20:00,36.0,2,2,0,33.0
2018-02-07 02:25:00,34.0,2,2,0,26.0
2018-02-07 02:30:00,28.0,2,2,0,23.0
2018-02-07 02:35:00,23.0,2,2,0,25.0
2018-02-07 02:40:00,26.0,2,2,0,31.0
2018-02-07 02:45:00,25.0,2,2,0,24.0
2018-02-07 02:50:00,28.0,2,2,0,29.0
2018-02-07 02:55:00,31.0,2,2,0,29.0
2018-02-07 03:00:00,41.0,3,2,0,25.0
2018-02-07 03:05:00,30.0,3,2,0,28.0
2018-02-07 03:10:00,52.0,3,2,0,25.0
2018-02-07 03:15:00,28.0,3,2,0,34.0
2018-02-07 03:20:00,48.0,3,2,0,36.0
2018-02-07 03:25:00,39.0,3,2,0,42.0
2018-02-07 03:30:00,47.0,3,2,0,38.0
2018-02-07 03:35:00,54.0,3,2,0,52.0
2018-02-07 03:40:00,71.0,3,2,0,56.0
2018-02-07 03:45:00,68.0,3,2,0,51.0
2018-02-07 03:50:00,80.0,3,2,0,71.0
2018-02-07 03:55:00,80.0,3,2,0,58.0
2018-02-07 04:00:00,67.0,4,2,0,71.0
2018-02-07 04:05:00,71.0,4,2,0,71.0
2018-02-07 04:10:00,97.0,4,2,0,99.0
2018-02-07 04:15:00,119.0,4,2,0,100.0
2018-02-07 04:20:00,137.0,4,2,0,117.0
2018-02-07 04:25:00,131.0,4,2,0,131.0
2018-02-07 04:30:00,166.0,4,2,0,120.0
2018-02-07 04:35:00,159.0,4,2,0,130.0
2018-02-07 04:40:00,177.0,4,2,0,153.0
2018-02-07 04:45:00,204.0,4,2,0,143.0
2018-02-07 04:50:00,160.0,4,2,0,150.0
2018-02-07 04:55:00,169.0,4,2,0,140.0
2018-02-07 05:00:00,177.0,5,2,0,163.0
2018-02-07 05:05:00,183.0,5,2,0,162.0
2018-02-07 05:10:00,175.0,5,2,0,175.0
2018-02-07 05:15:00,168.0,5,2,0,157.0
2018-02-07 05:20:00,198.0,5,2,0,203.0
2018-02-07 05:25:00,232.0,5,2,0,178.0
2018-02-07 05:30:00,234.0,5,2,0,241.0
2018-02-07 05:35:00,263.0,5,2,0,233.0
2018-02-07 05:40:00,302.0,5,2,0,242.0
2018-02-07 05:45:00,253.0,5,2,0,227.0
2018-02-07 05:50:00,267.0,5,2,0,245.0
2018-02-07 05:55:00,251.0,5,2,0,243.0
2018-02-07 06:00:00,263.0,6,2,0,275.0
2018-02-07 06:05:00,284.0,6,2,0,189.0
2018-02-07 06:10:00,290.0,6,2,0,190.0
2018-02-07 06:15:00,312.0,6,2,0,150.0
2018-02-07 06:20:00,312.0,6,2,0,247.0
2018-02-07 06:25:00,335.0,6,2,0,321.0
2018-02-07 06:30:00,335.0,6,2,0,341.0
2018-02-07 06:35:00,461.0,6,2,0,399.0
2018-02-07 06:40:00,517.0,6,2,0,455.0
2018-02-07 06:45:00,535.0,6,2,0,413.0
2018-02-07 06:50:00,536.0,6,2,0,373.0
2018-02-07 06:55:00,496.0,6,2,0,475.0
2018-02-07 07:00:00,444.0,7,2,0,518.0
